# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0881-v0M1_gene_tas.txt -m 8 -s 1000
#FDR Corrected thresholds: 0.994 0.026
#MH Acceptance-Rate:	31.48%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.840387
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	1.000000	E
cds_SP5448_00010	0	102	102	1119	0.999000	E
cds_SP5448_00015	0	15	15	183	0.924000	U
cds_SP5448_00020	2	80	74	977	0.998000	E
cds_SP5448_00025	0	56	56	565	0.976000	U
cds_SP5448_00030	33	265	37	452	0.081000	U
cds_SP5448_00035	3	30	9	76	0.001000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	10	128	40	463	0.399000	U
cds_SP5448_00055	0	130	130	1266	1.000000	E
cds_SP5448_00060	0	55	55	528	0.973000	U
cds_SP5448_00065	2	138	130	1863	1.000000	E
cds_SP5448_00070	1	156	84	853	0.990000	U
cds_SP5448_00080	27	91	15	254	0.002000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	26	186	19	292	0.005000	NE
cds_SP5448_00095	2	11	5	32	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.999000	E
cds_SP5448_00190	0	61	61	956	0.990000	U
cds_SP5448_00195	0	65	65	751	0.981000	U
cds_SP5448_00200	0	86	86	991	0.998000	E
cds_SP5448_00205	1	22	14	131	0.003000	NE
cds_SP5448_00210	3	48	24	450	0.409000	U
cds_SP5448_00215	15	171	37	762	0.247000	U
cds_SP5448_00220	19	95	16	258	0.001000	NE
cds_SP5448_00225	8	49	11	275	0.007000	NE
cds_SP5448_00230	3	29	16	272	0.028000	U
cds_SP5448_00235	17	61	9	213	0.000000	NE
cds_SP5448_00240	21	92	10	128	0.001000	NE
cds_SP5448_00245	15	58	17	374	0.106000	U
cds_SP5448_00250	1	17	15	468	0.568000	U
cds_SP5448_00255	15	38	5	120	0.000000	NE
cds_SP5448_00260	38	173	14	172	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.171000	U
cds_SP5448_00270	9	90	38	320	0.450000	U
cds_SP5448_00280	3	78	40	434	0.595000	U
cds_SP5448_00285	12	41	9	126	0.001000	NE
cds_SP5448_00290	0	38	38	386	0.943000	U
cds_SP5448_00295	3	150	72	825	0.973000	U
cds_SP5448_00300	19	148	25	354	0.048000	U
cds_SP5448_00305	12	67	16	203	0.001000	NE
cds_SP5448_00310	32	106	12	205	0.001000	NE
cds_SP5448_00315	0	13	13	288	0.926000	U
cds_SP5448_00320	0	31	31	613	0.821000	U
cds_SP5448_00325	0	31	31	613	0.829000	U
cds_SP5448_00330	0	15	15	287	0.928000	U
cds_SP5448_00335	0	47	47	828	0.962000	U
cds_SP5448_00340	0	14	14	273	0.929000	U
cds_SP5448_00345	0	20	20	333	0.868000	U
cds_SP5448_00350	0	34	34	640	0.878000	U
cds_SP5448_00355	0	27	27	409	0.846000	U
cds_SP5448_00360	0	7	7	192	0.898000	U
cds_SP5448_00365	0	22	22	252	0.967000	U
cds_SP5448_00370	0	21	21	333	0.893000	U
cds_SP5448_00375	0	22	22	298	0.950000	U
cds_SP5448_00380	1	34	22	303	0.327000	U
cds_SP5448_00385	0	10	10	180	0.914000	U
cds_SP5448_00390	0	24	24	393	0.804000	U
cds_SP5448_00395	0	36	36	528	0.898000	U
cds_SP5448_00400	0	19	19	342	0.857000	U
cds_SP5448_00405	0	25	25	486	0.767000	U
cds_SP5448_00410	0	16	16	171	0.923000	U
cds_SP5448_00415	0	29	29	424	0.866000	U
cds_SP5448_00420	0	117	117	1297	1.000000	E
cds_SP5448_00425	1	46	34	424	0.737000	U
cds_SP5448_00430	0	15	15	181	0.920000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.875000	U
cds_SP5448_00445	0	19	19	378	0.773000	U
cds_SP5448_00450	1	67	52	714	0.950000	U
cds_SP5448_00455	0	23	23	380	0.820000	U
cds_SP5448_00465	29	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	27	186	16	269	0.003000	NE
cds_SP5448_00480	2	11	5	32	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	1	12	10	114	0.071000	U
cds_SP5448_00550	3	19	8	60	0.001000	NE
cds_SP5448_00555	0	14	14	222	0.936000	U
cds_SP5448_00560	1	47	25	258	0.018000	NE
cds_SP5448_00565	1	42	40	686	0.912000	U
cds_SP5448_00570	6	69	29	322	0.327000	U
cds_SP5448_00575	5	25	13	191	0.001000	NE
cds_SP5448_00580	1	76	75	1254	1.000000	E
cds_SP5448_00585	4	170	93	1305	0.998000	E
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	1	187	114	2184	1.000000	E
cds_SP5448_00600	4	29	17	212	0.002000	NE
cds_SP5448_00605	8	73	34	436	0.480000	U
cds_SP5448_00610	14	86	19	148	0.001000	NE
cds_SP5448_00615	5	26	9	107	0.001000	NE
cds_SP5448_00620	4	33	9	110	0.001000	NE
cds_SP5448_00625	2	23	15	170	0.015000	NE
cds_SP5448_00630	9	41	8	88	0.000000	NE
cds_SP5448_00635	9	28	4	28	0.000000	NE
cds_SP5448_00640	19	58	9	139	0.000000	NE
cds_SP5448_00645	1	77	71	1010	0.995000	E
cds_SP5448_00650	6	26	7	77	0.000000	NE
cds_SP5448_00655	9	50	16	263	0.010000	NE
cds_SP5448_00660	8	62	21	318	0.114000	U
cds_SP5448_00670	8	22	3	31	0.000000	NE
cds_SP5448_00675	2	25	22	274	0.703000	U
cds_SP5448_00680	4	28	9	160	0.001000	NE
cds_SP5448_00685	6	32	16	201	0.002000	NE
cds_SP5448_00690	5	37	19	251	0.004000	NE
cds_SP5448_00695	7	43	9	278	0.012000	NE
cds_SP5448_00700	4	49	25	478	0.329000	U
cds_SP5448_00705	9	115	44	600	0.606000	U
cds_SP5448_00710	40	203	19	176	0.001000	NE
cds_SP5448_00715	7	56	14	128	0.001000	NE
cds_SP5448_00720	9	85	31	361	0.292000	U
cds_SP5448_00725	5	66	34	335	0.542000	U
cds_SP5448_00730	11	63	11	74	0.001000	NE
cds_SP5448_00735	19	84	14	150	0.001000	NE
cds_SP5448_00740	2	10	4	52	0.000000	NE
cds_SP5448_00745	6	20	4	92	0.000000	NE
cds_SP5448_00750	11	63	14	177	0.001000	NE
cds_SP5448_00755	9	65	18	184	0.001000	NE
cds_SP5448_00760	11	97	20	250	0.001000	NE
cds_SP5448_00765	14	68	10	159	0.001000	NE
cds_SP5448_00770	11	77	19	267	0.003000	NE
cds_SP5448_00775	8	41	17	337	0.227000	U
cds_SP5448_00780	6	48	21	292	0.115000	U
cds_SP5448_00785	14	59	9	137	0.000000	NE
cds_SP5448_00790	6	22	7	72	0.000000	NE
cds_SP5448_00795	13	76	16	217	0.001000	NE
cds_SP5448_00800	3	27	14	169	0.001000	NE
cds_SP5448_00805	32	168	13	116	0.001000	NE
cds_SP5448_00810	6	37	13	152	0.001000	NE
cds_SP5448_00815	3	38	20	350	0.349000	U
cds_SP5448_00820	14	75	13	168	0.001000	NE
cds_SP5448_00825	6	26	6	78	0.000000	NE
cds_SP5448_00830	11	92	18	356	0.053000	U
cds_SP5448_00835	19	95	11	150	0.001000	NE
cds_SP5448_00840	3	42	19	329	0.289000	U
cds_SP5448_00845	14	75	21	303	0.045000	U
cds_SP5448_00850	12	62	15	191	0.001000	NE
cds_SP5448_00855	12	71	23	448	0.143000	U
cds_SP5448_00860	8	57	17	288	0.022000	NE
cds_SP5448_00865	2	23	21	517	0.634000	U
cds_SP5448_00870	17	97	19	263	0.003000	NE
cds_SP5448_00875	3	54	36	314	0.761000	U
cds_SP5448_00880	21	126	19	314	0.041000	U
cds_SP5448_00885	4	35	15	193	0.001000	NE
cds_SP5448_00890	0	15	15	223	0.937000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	16	78	14	285	0.014000	NE
cds_SP5448_00910	1	115	65	1512	0.999000	E
cds_SP5448_00915	12	71	14	373	0.063000	U
cds_SP5448_00920	2	17	10	157	0.001000	NE
cds_SP5448_00925	7	33	8	124	0.000000	NE
cds_SP5448_00930	2	28	24	563	0.617000	U
cds_SP5448_00935	9	40	8	147	0.000000	NE
cds_SP5448_00940	5	32	20	477	0.397000	U
cds_SP5448_00945	23	127	16	220	0.001000	NE
cds_SP5448_00950	12	74	25	302	0.083000	U
cds_SP5448_00955	8	63	20	438	0.126000	U
