# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0869-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.01
#MH Acceptance-Rate:	21.02%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.934217
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.515000	U
cds_SP5448_00010	0	102	102	1119	0.332000	U
cds_SP5448_00015	0	15	15	183	0.948000	U
cds_SP5448_00020	0	80	80	1108	0.579000	U
cds_SP5448_00025	0	56	56	565	0.543000	U
cds_SP5448_00030	10	265	57	810	0.071000	U
cds_SP5448_00035	1	30	20	186	0.008000	NE
cds_SP5448_00040	0	30	30	338	0.876000	U
cds_SP5448_00050	4	128	57	571	0.130000	U
cds_SP5448_00055	0	130	130	1266	0.103000	U
cds_SP5448_00060	0	55	55	528	0.570000	U
cds_SP5448_00065	0	138	138	1974	0.889000	U
cds_SP5448_00070	2	156	84	853	0.121000	U
cds_SP5448_00080	13	91	20	385	0.168000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	8	186	38	685	0.084000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.615000	U
cds_SP5448_00190	0	61	61	956	0.642000	U
cds_SP5448_00195	0	65	65	751	0.484000	U
cds_SP5448_00200	0	86	86	991	0.423000	U
cds_SP5448_00205	0	22	22	210	0.963000	U
cds_SP5448_00210	0	48	48	699	0.562000	U
cds_SP5448_00215	4	171	81	1943	0.987000	U
cds_SP5448_00220	3	95	33	506	0.160000	U
cds_SP5448_00225	5	49	11	158	0.001000	NE
cds_SP5448_00230	1	29	21	434	0.521000	U
cds_SP5448_00235	7	61	15	315	0.128000	U
cds_SP5448_00240	10	92	14	184	0.001000	NE
cds_SP5448_00245	3	58	39	918	0.535000	U
cds_SP5448_00250	0	17	17	477	0.694000	U
cds_SP5448_00255	7	38	13	463	0.288000	U
cds_SP5448_00260	23	173	18	179	0.001000	NE
cds_SP5448_00265	2	57	26	702	0.328000	U
cds_SP5448_00270	5	90	40	348	0.180000	U
cds_SP5448_00280	1	78	53	634	0.264000	U
cds_SP5448_00285	4	41	20	223	0.001000	NE
cds_SP5448_00290	0	38	38	386	0.750000	U
cds_SP5448_00295	0	150	150	1768	0.244000	U
cds_SP5448_00300	6	148	55	936	0.176000	U
cds_SP5448_00305	7	67	28	471	0.237000	U
cds_SP5448_00310	17	106	32	371	0.126000	U
cds_SP5448_00315	0	13	13	288	0.949000	U
cds_SP5448_00320	0	31	31	613	0.610000	U
cds_SP5448_00325	0	31	31	613	0.623000	U
cds_SP5448_00330	0	15	15	287	0.947000	U
cds_SP5448_00335	0	47	47	828	0.590000	U
cds_SP5448_00340	0	14	14	273	0.969000	U
cds_SP5448_00345	0	20	20	333	0.885000	U
cds_SP5448_00350	0	34	34	640	0.597000	U
cds_SP5448_00355	0	27	27	409	0.722000	U
