# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0878-v0M1_gene_tas.txt -m 2 -s 1000
#FDR Corrected thresholds: 0.994 0.044
#MH Acceptance-Rate:	35.32%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.755697
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	2	106	64	737	1.000000	E
cds_SP5448_00010	0	102	102	1119	1.000000	E
cds_SP5448_00015	2	15	10	121	0.011000	NE
cds_SP5448_00020	6	80	25	356	0.403000	U
cds_SP5448_00025	1	56	48	456	0.993000	U
cds_SP5448_00030	63	265	15	205	0.001000	NE
cds_SP5448_00035	4	30	13	110	0.001000	NE
cds_SP5448_00040	3	30	15	146	0.001000	NE
cds_SP5448_00050	22	128	16	154	0.001000	NE
cds_SP5448_00055	3	130	55	476	0.990000	U
cds_SP5448_00060	1	55	47	432	0.991000	U
cds_SP5448_00065	4	138	115	1588	1.000000	E
cds_SP5448_00070	11	156	40	455	0.833000	U
cds_SP5448_00080	46	91	8	142	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	49	186	16	200	0.001000	NE
cds_SP5448_00095	7	11	1	2	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	77	1086	1.000000	E
cds_SP5448_00190	1	61	60	939	1.000000	E
cds_SP5448_00195	2	65	23	291	0.171000	U
cds_SP5448_00200	0	86	86	991	1.000000	E
cds_SP5448_00205	1	22	14	131	0.006000	NE
cds_SP5448_00210	11	48	11	282	0.021000	NE
cds_SP5448_00215	33	171	13	258	0.002000	NE
cds_SP5448_00220	21	95	14	254	0.001000	NE
cds_SP5448_00225	10	49	8	250	0.001000	NE
cds_SP5448_00230	7	29	6	100	0.000000	NE
cds_SP5448_00235	15	61	15	311	0.047000	U
cds_SP5448_00240	29	92	10	128	0.001000	NE
cds_SP5448_00245	18	58	7	163	0.000000	NE
cds_SP5448_00250	3	17	6	144	0.000000	NE
cds_SP5448_00255	14	38	10	305	0.045000	U
cds_SP5448_00260	60	173	10	122	0.000000	NE
cds_SP5448_00265	5	57	20	552	0.488000	U
cds_SP5448_00270	22	90	15	112	0.001000	NE
cds_SP5448_00280	6	78	31	308	0.603000	U
cds_SP5448_00285	16	41	6	36	0.000000	NE
cds_SP5448_00290	2	38	20	206	0.001000	NE
cds_SP5448_00295	5	150	45	515	0.945000	U
cds_SP5448_00300	24	148	30	547	0.493000	U
cds_SP5448_00305	16	67	9	207	0.000000	NE
cds_SP5448_00310	47	106	6	61	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.940000	U
cds_SP5448_00320	1	31	30	610	0.983000	U
cds_SP5448_00325	1	31	25	495	0.905000	U
cds_SP5448_00330	0	15	15	287	0.950000	U
cds_SP5448_00335	1	47	31	499	0.918000	U
cds_SP5448_00340	0	14	14	273	0.952000	U
cds_SP5448_00345	1	20	16	299	0.777000	U
cds_SP5448_00350	0	34	34	640	0.992000	U
cds_SP5448_00355	0	27	27	409	0.959000	U
cds_SP5448_00360	0	7	7	192	0.866000	U
cds_SP5448_00365	0	22	22	252	0.987000	U
cds_SP5448_00370	0	21	21	333	0.958000	U
cds_SP5448_00375	0	22	22	298	0.983000	U
cds_SP5448_00380	2	34	17	250	0.005000	NE
cds_SP5448_00385	1	10	8	162	0.491000	U
cds_SP5448_00390	0	24	24	393	0.942000	U
cds_SP5448_00395	0	36	36	528	0.995000	E
cds_SP5448_00400	0	19	19	342	0.933000	U
cds_SP5448_00405	0	25	25	486	0.952000	U
cds_SP5448_00410	0	16	16	171	0.946000	U
cds_SP5448_00415	1	29	27	397	0.960000	U
cds_SP5448_00420	2	117	114	1270	1.000000	E
cds_SP5448_00425	4	46	33	411	0.956000	U
cds_SP5448_00430	2	15	9	100	0.003000	NE
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.959000	U
cds_SP5448_00445	0	19	19	378	0.927000	U
cds_SP5448_00450	2	67	39	555	0.983000	U
cds_SP5448_00455	1	23	21	367	0.911000	U
cds_SP5448_00465	49	91	8	142	0.000000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	48	186	14	231	0.001000	NE
cds_SP5448_00480	7	11	2	12	-1.000000	S
cds_SP5448_00485	1	3	1	2	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	1	5	3	46	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	2	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	1	2	1	2	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	1	12	10	114	0.045000	U
cds_SP5448_00550	6	19	4	68	0.000000	NE
cds_SP5448_00555	4	14	8	116	0.001000	NE
cds_SP5448_00560	4	47	17	163	0.001000	NE
cds_SP5448_00565	5	42	14	310	0.150000	U
cds_SP5448_00570	13	69	11	75	0.001000	NE
cds_SP5448_00575	6	25	10	172	0.001000	NE
cds_SP5448_00580	1	76	75	1254	1.000000	E
cds_SP5448_00585	16	170	28	275	0.013000	NE
cds_SP5448_00590	2	159	77	1606	1.000000	E
cds_SP5448_00595	5	187	72	1330	1.000000	E
cds_SP5448_00600	7	29	16	206	0.001000	NE
cds_SP5448_00605	14	73	13	139	0.001000	NE
cds_SP5448_00610	22	86	17	118	0.001000	NE
cds_SP5448_00615	10	26	4	34	0.000000	NE
cds_SP5448_00620	4	33	9	110	0.001000	NE
cds_SP5448_00625	6	23	10	112	0.001000	NE
cds_SP5448_00630	21	41	4	37	0.000000	NE
cds_SP5448_00635	14	28	4	43	0.000000	NE
cds_SP5448_00640	26	58	6	96	0.000000	NE
cds_SP5448_00645	3	77	53	765	0.999000	E
cds_SP5448_00650	8	26	5	61	0.000000	NE
cds_SP5448_00655	16	50	8	94	0.000000	NE
cds_SP5448_00660	11	62	17	231	0.001000	NE
cds_SP5448_00670	10	22	3	31	0.000000	NE
cds_SP5448_00675	4	25	10	97	0.001000	NE
cds_SP5448_00680	7	28	5	123	0.000000	NE
cds_SP5448_00685	14	32	3	28	0.000000	NE
cds_SP5448_00690	6	37	9	118	0.001000	NE
cds_SP5448_00695	11	43	7	194	0.000000	NE
cds_SP5448_00700	6	49	16	275	0.014000	NE
cds_SP5448_00705	30	115	9	107	0.000000	NE
cds_SP5448_00710	61	203	12	156	0.001000	NE
cds_SP5448_00715	11	56	13	154	0.001000	NE
cds_SP5448_00720	21	85	14	140	0.001000	NE
cds_SP5448_00725	12	66	13	108	0.001000	NE
cds_SP5448_00730	18	63	7	119	0.000000	NE
cds_SP5448_00735	27	84	5	78	0.000000	NE
cds_SP5448_00740	3	10	4	52	0.000000	NE
cds_SP5448_00745	7	20	3	22	0.000000	NE
cds_SP5448_00750	21	63	9	122	0.000000	NE
cds_SP5448_00755	12	65	15	155	0.001000	NE
cds_SP5448_00760	19	97	14	166	0.001000	NE
cds_SP5448_00765	22	68	10	168	0.001000	NE
cds_SP5448_00770	19	77	12	150	0.001000	NE
cds_SP5448_00775	10	41	11	270	0.008000	NE
cds_SP5448_00780	14	48	6	80	0.000000	NE
cds_SP5448_00785	18	59	10	117	0.001000	NE
cds_SP5448_00790	6	22	7	72	0.000000	NE
cds_SP5448_00795	24	76	8	123	0.000000	NE
cds_SP5448_00800	5	27	11	141	0.001000	NE
cds_SP5448_00805	42	168	13	217	0.001000	NE
cds_SP5448_00810	11	37	6	76	0.000000	NE
cds_SP5448_00815	9	38	9	135	0.001000	NE
cds_SP5448_00820	23	75	11	145	0.001000	NE
cds_SP5448_00825	6	26	6	78	0.000000	NE
cds_SP5448_00830	20	92	18	356	0.065000	U
cds_SP5448_00835	39	95	5	72	0.000000	NE
cds_SP5448_00840	13	42	5	98	0.000000	NE
cds_SP5448_00845	17	75	10	130	0.001000	NE
cds_SP5448_00850	18	62	7	98	0.000000	NE
cds_SP5448_00855	20	71	9	164	0.000000	NE
cds_SP5448_00860	11	57	15	225	0.001000	NE
cds_SP5448_00865	2	23	14	408	0.507000	U
cds_SP5448_00870	28	97	10	134	0.001000	NE
cds_SP5448_00875	8	54	12	123	0.001000	NE
cds_SP5448_00880	35	126	19	314	0.051000	U
cds_SP5448_00885	11	35	7	81	0.000000	NE
cds_SP5448_00890	3	15	6	140	0.000000	NE
cds_SP5448_00900	2	11	6	56	-1.000000	S
cds_SP5448_00905	25	78	12	122	0.001000	NE
cds_SP5448_00910	4	115	42	824	0.993000	U
cds_SP5448_00915	14	71	14	373	0.078000	U
cds_SP5448_00920	4	17	8	147	0.001000	NE
cds_SP5448_00925	8	33	8	124	0.000000	NE
cds_SP5448_00930	6	28	8	202	0.000000	NE
cds_SP5448_00935	17	40	8	147	0.000000	NE
cds_SP5448_00940	10	32	5	83	0.000000	NE
cds_SP5448_00945	39	127	10	134	0.000000	NE
cds_SP5448_00950	15	74	18	206	0.001000	NE
cds_SP5448_00955	14	63	10	116	0.001000	NE
cds_SP5448_00960	23	106	16	321	0.032000	NE
cds_SP5448_00965	10	160	49	941	0.998000	E
cds_SP5448_00970	7	24	5	62	0.000000	NE
cds_SP5448_00975	10	34	7	103	0.000000	NE
cds_SP5448_00980	7	16	4	74	0.000000	NE
cds_SP5448_00985	43	128	10	103	0.000000	NE
cds_SP5448_00990	19	48	4	33	0.000000	NE
cds_SP5448_00995	3	8	3	93	-1.000000	S
cds_SP5448_01000	7	16	4	33	0.000000	NE
cds_SP5448_01005	19	49	7	63	0.000000	NE
cds_SP5448_01010	2	10	4	117	0.000000	NE
cds_SP5448_01015	19	76	8	75	0.000000	NE
cds_SP5448_01020	19	53	8	67	0.000000	NE
cds_SP5448_01025	23	58	6	103	0.000000	NE
cds_SP5448_01030	19	39	4	27	0.000000	NE
cds_SP5448_01035	16	74	12	240	0.001000	NE
cds_SP5448_01045	14	60	8	154	0.000000	NE
cds_SP5448_01050	2	18	11	197	0.002000	NE
cds_SP5448_01055	7	40	11	164	0.001000	NE
cds_SP5448_01060	12	45	9	132	0.001000	NE
cds_SP5448_01065	2	27	25	502	0.943000	U
cds_SP5448_01070	35	86	14	237	0.001000	NE
cds_SP5448_01075	36	80	8	114	0.000000	NE
cds_SP5448_01085	0	75	75	1341	1.000000	E
cds_SP5448_01090	48	128	8	124	0.000000	NE
cds_SP5448_01095	20	46	7	65	0.000000	NE
cds_SP5448_01100	15	32	4	32	0.000000	NE
cds_SP5448_01105	0	3	3	77	-1.000000	S
cds_SP5448_01115	15	57	11	162	0.001000	NE
cds_SP5448_01120	1	58	49	698	0.999000	E
cds_SP5448_01125	3	70	32	456	0.845000	U
cds_SP5448_01130	8	35	12	146	0.001000	NE
cds_SP5448_01135	19	115	19	431	0.112000	U
cds_SP5448_01140	21	105	15	240	0.001000	NE
cds_SP5448_01145	10	40	9	176	0.001000	NE
cds_SP5448_01150	2	26	16	208	0.001000	NE
cds_SP5448_01155	18	75	10	215	0.001000	NE
cds_SP5448_01160	2	27	25	463	0.946000	U
cds_SP5448_01165	16	50	6	99	0.000000	NE
cds_SP5448_01170	7	80	22	311	0.154000	U
cds_SP5448_01175	49	122	9	126	0.000000	NE
cds_SP5448_01180	49	131	11	142	0.001000	NE
cds_SP5448_01185	22	61	9	89	0.000000	NE
cds_SP5448_01190	0	19	19	347	0.926000	U
cds_SP5448_01195	5	47	19	300	0.190000	U
cds_SP5448_01200	4	48	23	554	0.771000	U
cds_SP5448_01205	1	11	8	110	-1.000000	S
cds_SP5448_01210	11	41	5	41	0.000000	NE
cds_SP5448_01215	18	67	13	208	0.001000	NE
cds_SP5448_01220	18	61	10	128	0.001000	NE
cds_SP5448_01225	14	50	8	174	0.000000	NE
cds_SP5448_01230	13	54	12	115	0.001000	NE
cds_SP5448_01235	17	68	10	150	0.001000	NE
cds_SP5448_01240	28	65	8	91	0.000000	NE
cds_SP5448_01245	18	53	11	209	0.001000	NE
cds_SP5448_01250	10	44	11	139	0.001000	NE
cds_SP5448_01255	7	35	12	194	0.001000	NE
cds_SP5448_01260	5	38	16	341	0.262000	U
cds_SP5448_01270	3	56	35	573	0.976000	U
cds_SP5448_01275	1	35	26	552	0.924000	U
cds_SP5448_01280	3	44	22	320	0.605000	U
cds_SP5448_01285	17	75	11	182	0.001000	NE
cds_SP5448_01290	21	71	7	85	0.000000	NE
cds_SP5448_01295	9	56	11	142	0.001000	NE
cds_SP5448_01300	52	205	15	223	0.001000	NE
cds_SP5448_01305	2	28	12	185	0.001000	NE
cds_SP5448_01310	1	30	29	462	0.969000	U
cds_SP5448_01315	1	89	47	1091	0.999000	E
cds_SP5448_01320	0	59	59	1006	1.000000	E
cds_SP5448_01330	0	30	30	735	0.993000	U
cds_SP5448_01335	2	105	59	920	1.000000	E
cds_SP5448_01340	38	131	10	118	0.000000	NE
cds_SP5448_01345	19	65	8	108	0.000000	NE
cds_SP5448_01350	6	46	15	298	0.095000	U
cds_SP5448_01355	1	92	69	824	1.000000	E
cds_SP5448_01365	3	49	43	693	0.999000	E
cds_SP5448_01370	6	76	33	572	0.914000	U
cds_SP5448_01375	5	62	37	888	0.998000	E
cds_SP5448_01380	1	23	21	442	0.882000	U
cds_SP5448_01385	1	87	73	1143	1.000000	E
cds_SP5448_01390	33	100	8	69	0.000000	NE
cds_SP5448_01395	45	111	9	88	0.000000	NE
cds_SP5448_01400	25	110	11	176	0.001000	NE
cds_SP5448_01405	34	133	18	235	0.001000	NE
cds_SP5448_01410	19	76	15	224	0.001000	NE
cds_SP5448_01415	17	60	9	137	0.000000	NE
cds_SP5448_01420	13	54	12	168	0.001000	NE
cds_SP5448_01425	3	6	3	27	-1.000000	S
cds_SP5448_01435	47	91	8	142	0.000000	NE
cds_SP5448_01440	0	2	2	59	-1.000000	S
cds_SP5448_01445	45	186	10	145	0.000000	NE
cds_SP5448_01450	6	11	2	10	-1.000000	S
cds_SP5448_01455	1	7	6	57	-1.000000	S
cds_SP5448_01460	4	7	3	34	-1.000000	S
cds_SP5448_01465	16	44	8	84	0.000000	NE
cds_SP5448_01470	14	55	13	91	0.001000	NE
cds_SP5448_01475	7	76	28	312	0.576000	U
cds_SP5448_01480	6	31	8	126	0.000000	NE
cds_SP5448_01485	17	41	6	72	0.000000	NE
cds_SP5448_01490	10	69	18	264	0.004000	NE
cds_SP5448_01495	7	59	18	519	0.337000	U
cds_SP5448_01500	5	30	13	272	0.019000	NE
cds_SP5448_01505	27	91	15	178	0.001000	NE
cds_SP5448_01510	16	61	15	151	0.001000	NE
cds_SP5448_01515	1	3	1	2	-1.000000	S
cds_SP5448_01520	1	48	28	491	0.869000	U
cds_SP5448_01525	3	16	5	26	0.000000	NE
cds_SP5448_01530	37	77	7	65	0.000000	NE
cds_SP5448_01540	2	24	11	134	0.001000	NE
cds_SP5448_01545	3	85	48	962	1.000000	E
cds_SP5448_01550	15	50	5	36	0.000000	NE
cds_SP5448_01555	14	70	13	226	0.001000	NE
cds_SP5448_01560	3	57	23	455	0.485000	U
cds_SP5448_01565	15	58	11	95	0.001000	NE
cds_SP5448_01570	6	24	9	114	0.001000	NE
cds_SP5448_01575	5	96	75	1070	1.000000	E
cds_SP5448_01580	2	116	47	674	0.985000	U
cds_SP5448_01585	0	19	19	224	0.975000	U
cds_SP5448_01590	2	52	42	511	0.991000	U
cds_SP5448_01595	8	39	15	142	0.001000	NE
cds_SP5448_01600	3	70	38	597	0.970000	U
cds_SP5448_01605	5	13	4	58	0.000000	NE
cds_SP5448_01610	23	66	8	108	0.000000	NE
cds_SP5448_01615	9	53	11	158	0.001000	NE
cds_SP5448_01620	34	103	8	80	0.000000	NE
cds_SP5448_01625	8	48	12	206	0.001000	NE
cds_SP5448_01630	14	60	13	242	0.001000	NE
cds_SP5448_01635	3	25	15	327	0.489000	U
cds_SP5448_01640	18	45	11	140	0.001000	NE
cds_SP5448_01645	11	44	9	137	0.001000	NE
cds_SP5448_01650	3	13	4	97	0.000000	NE
cds_SP5448_01655	5	32	13	160	0.001000	NE
cds_SP5448_01660	2	18	13	122	0.003000	NE
cds_SP5448_01665	30	158	17	304	0.013000	NE
cds_SP5448_01670	16	57	13	159	0.001000	NE
cds_SP5448_01675	23	94	21	343	0.169000	U
cds_SP5448_01680	2	60	27	348	0.695000	U
cds_SP5448_01685	10	69	17	212	0.001000	NE
cds_SP5448_01690	4	59	39	468	0.980000	U
cds_SP5448_01695	21	72	7	66	0.000000	NE
cds_SP5448_01700	25	142	19	382	0.054000	U
cds_SP5448_01705	14	61	16	241	0.001000	NE
cds_SP5448_01710	11	43	10	114	0.001000	NE
cds_SP5448_01715	41	147	12	173	0.001000	NE
cds_SP5448_01720	3	44	21	202	0.001000	NE
cds_SP5448_01725	1	74	53	693	0.998000	E
cds_SP5448_01730	3	22	11	153	0.001000	NE
cds_SP5448_01735	2	51	29	228	0.005000	NE
cds_SP5448_01740	41	181	19	307	0.023000	NE
cds_SP5448_01745	13	54	10	95	0.001000	NE
cds_SP5448_01750	2	19	10	116	0.001000	NE
cds_SP5448_01755	14	51	8	105	0.000000	NE
cds_SP5448_01760	24	84	13	188	0.001000	NE
cds_SP5448_01765	7	24	6	46	0.000000	NE
cds_SP5448_01770	1	13	12	272	0.829000	U
cds_SP5448_01775	4	31	12	107	0.001000	NE
cds_SP5448_01780	2	16	10	145	0.009000	NE
cds_SP5448_01785	7	39	11	204	0.001000	NE
cds_SP5448_01790	2	59	51	744	1.000000	E
cds_SP5448_01795	47	164	15	193	0.001000	NE
cds_SP5448_01800	16	65	7	96	0.000000	NE
cds_SP5448_01805	7	26	6	96	0.000000	NE
cds_SP5448_01810	4	31	14	298	0.173000	U
cds_SP5448_01815	1	25	24	310	0.912000	U
cds_SP5448_01820	0	34	34	397	0.988000	U
cds_SP5448_01825	12	68	9	89	0.000000	NE
cds_SP5448_01830	11	86	26	337	0.346000	U
cds_SP5448_01835	30	111	16	223	0.001000	NE
cds_SP5448_01845	80	222	11	116	0.000000	NE
cds_SP5448_01850	9	44	11	143	0.001000	NE
cds_SP5448_01855	5	58	19	389	0.292000	U
cds_SP5448_01860	20	45	7	65	0.000000	NE
cds_SP5448_01865	16	31	4	32	0.000000	NE
cds_SP5448_01875	2	157	82	1353	1.000000	E
cds_SP5448_01880	1	27	15	149	0.001000	NE
cds_SP5448_01885	3	84	41	548	0.975000	U
cds_SP5448_01890	35	111	12	176	0.001000	NE
cds_SP5448_01895	82	277	15	171	0.001000	NE
cds_SP5448_01900	20	72	11	158	0.001000	NE
cds_SP5448_01905	9	53	15	322	0.138000	U
cds_SP5448_01910	20	78	17	168	0.001000	NE
cds_SP5448_01915	11	48	11	141	0.001000	NE
cds_SP5448_01920	37	133	13	184	0.001000	NE
cds_SP5448_01925	36	134	15	213	0.001000	NE
cds_SP5448_01930	20	51	6	59	0.000000	NE
cds_SP5448_01935	16	56	7	86	0.000000	NE
cds_SP5448_01940	37	102	10	227	0.001000	NE
cds_SP5448_01945	18	153	20	210	0.001000	NE
cds_SP5448_01950	17	69	14	151	0.001000	NE
cds_SP5448_01955	28	83	7	78	0.000000	NE
cds_SP5448_01960	27	81	12	187	0.001000	NE
cds_SP5448_01965	29	98	28	412	0.512000	U
cds_SP5448_01970	7	50	23	164	0.001000	NE
cds_SP5448_01975	6	81	29	422	0.672000	U
cds_SP5448_01980	1	62	56	723	0.998000	E
cds_SP5448_01985	19	50	5	41	0.000000	NE
cds_SP5448_01990	2	9	5	148	0.000000	NE
cds_SP5448_01995	0	12	12	262	0.931000	U
cds_SP5448_02000	2	76	38	767	0.993000	U
cds_SP5448_02005	1	62	61	1390	1.000000	E
cds_SP5448_02010	6	20	8	79	0.001000	NE
cds_SP5448_02015	6	18	5	80	0.000000	NE
cds_SP5448_02020	20	48	6	50	0.000000	NE
cds_SP5448_02025	10	55	13	143	0.001000	NE
cds_SP5448_02030	8	55	22	196	0.001000	NE
cds_SP5448_02035	0	81	81	1032	1.000000	E
cds_SP5448_02040	1	32	29	549	0.978000	U
cds_SP5448_02045	3	94	56	1000	1.000000	E
cds_SP5448_02050	0	63	63	1128	1.000000	E
cds_SP5448_02055	3	49	44	695	0.997000	E
cds_SP5448_02060	1	32	20	273	0.149000	U
cds_SP5448_02065	1	72	49	685	0.997000	E
cds_SP5448_02070	0	14	14	217	0.946000	U
cds_SP5448_02075	1	67	55	752	0.999000	E
cds_SP5448_02080	2	72	31	478	0.853000	U
cds_SP5448_02085	2	48	33	476	0.945000	U
cds_SP5448_02090	0	70	70	1224	1.000000	E
cds_SP5448_02095	1	22	19	386	0.832000	U
cds_SP5448_02100	1	20	12	170	0.001000	NE
cds_SP5448_02105	1	74	63	1179	1.000000	E
cds_SP5448_02110	1	45	28	566	0.915000	U
cds_SP5448_02115	1	48	28	440	0.834000	U
cds_SP5448_02120	2	72	70	1245	1.000000	E
cds_SP5448_02125	3	23	6	66	0.000000	NE
cds_SP5448_02130	5	54	14	156	0.001000	NE
cds_SP5448_02135	4	44	13	256	0.003000	NE
cds_SP5448_02140	8	48	10	229	0.001000	NE
cds_SP5448_02145	11	48	7	113	0.000000	NE
cds_SP5448_02150	41	120	12	151	0.001000	NE
cds_SP5448_02155	1	43	41	387	0.992000	U
cds_SP5448_02160	15	48	11	109	0.001000	NE
cds_SP5448_02165	28	100	8	119	0.000000	NE
cds_SP5448_02170	7	29	8	92	0.000000	NE
cds_SP5448_02175	8	27	8	161	0.000000	NE
cds_SP5448_02180	10	46	11	138	0.001000	NE
cds_SP5448_02185	19	99	13	148	0.001000	NE
cds_SP5448_02190	1	60	37	479	0.957000	U
cds_SP5448_02195	14	45	9	147	0.001000	NE
cds_SP5448_02200	0	4	4	41	-1.000000	S
cds_SP5448_02205	22	72	14	138	0.001000	NE
cds_SP5448_02210	13	50	10	101	0.001000	NE
cds_SP5448_02215	13	34	5	68	0.000000	NE
cds_SP5448_02220	1	24	13	176	0.001000	NE
cds_SP5448_02230	7	31	7	77	0.000000	NE
cds_SP5448_02235	2	12	7	90	0.001000	NE
cds_SP5448_02240	1	18	11	149	0.001000	NE
cds_SP5448_02250	1	13	12	168	0.785000	U
cds_SP5448_02255	1	23	20	317	0.892000	U
cds_SP5448_02265	2	18	11	122	0.030000	NE
cds_SP5448_02270	0	13	13	289	0.939000	U
cds_SP5448_02275	8	77	17	254	0.001000	NE
cds_SP5448_02280	6	37	12	92	0.001000	NE
cds_SP5448_02285	5	39	14	179	0.001000	NE
cds_SP5448_02290	27	130	24	293	0.044000	U
cds_SP5448_02295	19	177	22	231	0.001000	NE
cds_SP5448_02300	1	12	7	98	0.001000	NE
cds_SP5448_02305	17	93	14	160	0.001000	NE
cds_SP5448_02315	6	25	5	41	0.000000	NE
cds_SP5448_02320	19	70	10	90	0.001000	NE
cds_SP5448_02325	4	17	6	67	0.000000	NE
cds_SP5448_02330	8	32	9	118	0.001000	NE
cds_SP5448_02335	9	31	5	71	0.000000	NE
cds_SP5448_02340	29	108	11	129	0.001000	NE
cds_SP5448_02345	47	131	9	90	0.000000	NE
cds_SP5448_02350	32	119	23	261	0.002000	NE
cds_SP5448_02355	7	19	5	43	0.000000	NE
cds_SP5448_02360	7	17	5	33	0.000000	NE
cds_SP5448_02365	6	30	9	65	0.001000	NE
cds_SP5448_02370	17	61	12	96	0.001000	NE
cds_SP5448_02375	7	31	5	67	0.000000	NE
cds_SP5448_02380	10	25	5	52	0.000000	NE
cds_SP5448_02385	11	30	7	93	0.000000	NE
cds_SP5448_02390	7	36	17	204	0.001000	NE
cds_SP5448_02395	9	45	8	84	0.000000	NE
cds_SP5448_02400	3	25	11	116	0.001000	NE
cds_SP5448_02405	8	26	9	74	0.001000	NE
