# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0874-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.011
#MH Acceptance-Rate:	21.41%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.929777
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.620000	U
cds_SP5448_00010	0	102	102	1119	0.461000	U
cds_SP5448_00015	0	15	15	183	0.965000	U
cds_SP5448_00020	1	80	75	988	0.541000	U
cds_SP5448_00025	0	56	56	565	0.569000	U
cds_SP5448_00030	13	265	44	606	0.044000	U
cds_SP5448_00035	0	30	30	268	0.957000	U
cds_SP5448_00040	0	30	30	338	0.868000	U
cds_SP5448_00050	4	128	57	571	0.151000	U
cds_SP5448_00055	0	130	130	1266	0.156000	U
cds_SP5448_00060	0	55	55	528	0.572000	U
cds_SP5448_00065	0	138	138	1974	0.941000	U
cds_SP5448_00070	0	156	156	1452	0.048000	U
cds_SP5448_00080	16	91	18	320	0.134000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	11	186	38	685	0.094000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.706000	U
cds_SP5448_00190	0	61	61	956	0.689000	U
cds_SP5448_00195	0	65	65	751	0.544000	U
cds_SP5448_00200	0	86	86	991	0.493000	U
cds_SP5448_00205	0	22	22	210	0.962000	U
cds_SP5448_00210	0	48	48	699	0.586000	U
cds_SP5448_00215	3	171	81	1943	0.990000	U
cds_SP5448_00220	6	95	33	506	0.149000	U
cds_SP5448_00225	2	49	25	570	0.332000	U
cds_SP5448_00230	1	29	21	434	0.532000	U
cds_SP5448_00235	5	61	35	829	0.368000	U
cds_SP5448_00240	6	92	30	357	0.168000	U
cds_SP5448_00245	4	58	39	918	0.516000	U
cds_SP5448_00250	0	17	17	477	0.720000	U
cds_SP5448_00255	8	38	8	263	0.005000	NE
cds_SP5448_00260	19	173	24	259	0.004000	NE
cds_SP5448_00265	2	57	26	702	0.287000	U
cds_SP5448_00270	4	90	50	429	0.235000	U
cds_SP5448_00280	1	78	53	634	0.301000	U
cds_SP5448_00285	4	41	24	250	0.012000	U
cds_SP5448_00290	0	38	38	386	0.749000	U
cds_SP5448_00295	0	150	150	1768	0.455000	U
cds_SP5448_00300	6	148	55	936	0.195000	U
cds_SP5448_00305	8	67	28	471	0.229000	U
cds_SP5448_00310	14	106	25	304	0.085000	U
cds_SP5448_00315	0	13	13	288	0.950000	U
cds_SP5448_00320	0	31	31	613	0.631000	U
cds_SP5448_00325	0	31	31	613	0.623000	U
cds_SP5448_00330	0	15	15	287	0.962000	U
cds_SP5448_00335	0	47	47	828	0.632000	U
cds_SP5448_00340	0	14	14	273	0.959000	U
cds_SP5448_00345	0	20	20	333	0.886000	U
cds_SP5448_00350	0	34	34	640	0.619000	U
cds_SP5448_00355	0	27	27	409	0.737000	U
cds_SP5448_00360	0	7	7	192	0.969000	U
cds_SP5448_00365	0	22	22	252	0.961000	U
cds_SP5448_00370	0	21	21	333	0.899000	U
cds_SP5448_00375	0	22	22	298	0.942000	U
cds_SP5448_00380	0	34	34	532	0.611000	U
cds_SP5448_00385	0	10	10	180	0.963000	U
cds_SP5448_00390	0	24	24	393	0.777000	U
cds_SP5448_00395	0	36	36	528	0.596000	U
cds_SP5448_00400	0	19	19	342	0.867000	U
cds_SP5448_00405	0	25	25	486	0.678000	U
cds_SP5448_00410	0	16	16	171	0.959000	U
cds_SP5448_00415	0	29	29	424	0.723000	U
cds_SP5448_00420	0	117	117	1297	0.416000	U
cds_SP5448_00425	0	46	46	628	0.581000	U
cds_SP5448_00430	0	15	15	181	0.946000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.818000	U
cds_SP5448_00445	0	19	19	378	0.801000	U
cds_SP5448_00450	0	67	67	919	0.623000	U
cds_SP5448_00455	0	23	23	380	0.811000	U
cds_SP5448_00465	16	91	18	320	0.142000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	12	186	37	681	0.088000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
