# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0866-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.01
#MH Acceptance-Rate:	20.60%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.932395
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	1	106	96	1182	0.413000	U
cds_SP5448_00010	0	102	102	1119	0.289000	U
cds_SP5448_00015	0	15	15	183	0.956000	U
cds_SP5448_00020	1	80	75	988	0.462000	U
cds_SP5448_00025	0	56	56	565	0.516000	U
cds_SP5448_00030	11	265	76	1103	0.135000	U
cds_SP5448_00035	1	30	20	186	0.004000	NE
cds_SP5448_00040	0	30	30	338	0.870000	U
cds_SP5448_00050	3	128	80	789	0.126000	U
cds_SP5448_00055	0	130	130	1266	0.074000	U
cds_SP5448_00060	0	55	55	528	0.522000	U
cds_SP5448_00065	0	138	138	1974	0.904000	U
cds_SP5448_00070	1	156	84	853	0.118000	U
cds_SP5448_00080	13	91	23	436	0.159000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	9	186	38	685	0.075000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.610000	U
cds_SP5448_00190	0	61	61	956	0.653000	U
cds_SP5448_00195	0	65	65	751	0.474000	U
cds_SP5448_00200	1	86	48	514	0.212000	U
cds_SP5448_00205	0	22	22	210	0.953000	U
cds_SP5448_00210	0	48	48	699	0.564000	U
cds_SP5448_00215	4	171	58	1184	0.363000	U
cds_SP5448_00220	5	95	28	446	0.146000	U
cds_SP5448_00225	3	49	25	570	0.322000	U
cds_SP5448_00230	3	29	16	272	0.055000	U
cds_SP5448_00235	4	61	29	710	0.283000	U
cds_SP5448_00240	10	92	14	184	0.001000	NE
cds_SP5448_00245	3	58	39	918	0.538000	U
cds_SP5448_00250	0	17	17	477	0.683000	U
cds_SP5448_00255	8	38	13	463	0.272000	U
cds_SP5448_00260	17	173	36	335	0.084000	U
cds_SP5448_00265	2	57	26	702	0.338000	U
cds_SP5448_00270	4	90	50	429	0.181000	U
cds_SP5448_00280	1	78	53	634	0.282000	U
cds_SP5448_00285	3	41	24	250	0.013000	U
cds_SP5448_00290	0	38	38	386	0.742000	U
cds_SP5448_00295	0	150	150	1768	0.236000	U
cds_SP5448_00300	7	148	55	936	0.215000	U
cds_SP5448_00305	8	67	16	203	0.001000	NE
cds_SP5448_00310	15	106	32	371	0.128000	U
cds_SP5448_00315	0	13	13	288	0.970000	U
cds_SP5448_00320	0	31	31	613	0.648000	U
cds_SP5448_00325	0	31	31	613	0.610000	U
cds_SP5448_00330	0	15	15	287	0.951000	U
cds_SP5448_00335	0	47	47	828	0.621000	U
cds_SP5448_00340	0	14	14	273	0.960000	U
cds_SP5448_00345	0	20	20	333	0.875000	U
cds_SP5448_00350	0	34	34	640	0.621000	U
cds_SP5448_00355	0	27	27	409	0.745000	U
cds_SP5448_00360	0	7	7	192	0.968000	U
cds_SP5448_00365	0	22	22	252	0.962000	U
cds_SP5448_00370	0	21	21	333	0.884000	U
cds_SP5448_00375	0	22	22	298	0.947000	U
cds_SP5448_00380	0	34	34	532	0.651000	U
cds_SP5448_00385	0	10	10	180	0.960000	U
cds_SP5448_00390	0	24	24	393	0.786000	U
cds_SP5448_00395	0	36	36	528	0.620000	U
cds_SP5448_00400	0	19	19	342	0.861000	U
cds_SP5448_00405	0	25	25	486	0.676000	U
cds_SP5448_00410	0	16	16	171	0.957000	U
cds_SP5448_00415	0	29	29	424	0.717000	U
cds_SP5448_00420	0	117	117	1297	0.244000	U
cds_SP5448_00425	1	46	34	424	0.416000	U
cds_SP5448_00430	0	15	15	181	0.973000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.844000	U
cds_SP5448_00445	0	19	19	378	0.803000	U
cds_SP5448_00450	0	67	67	919	0.549000	U
cds_SP5448_00455	0	23	23	380	0.817000	U
cds_SP5448_00465	14	91	20	385	0.188000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	9	186	38	685	0.103000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
