# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0871-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.999 0.017
#MH Acceptance-Rate:	26.13%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.898738
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.956000	U
cds_SP5448_00010	0	102	102	1119	0.887000	U
cds_SP5448_00015	0	15	15	183	0.949000	U
cds_SP5448_00020	0	80	80	1108	0.928000	U
cds_SP5448_00025	0	56	56	565	0.768000	U
cds_SP5448_00030	24	265	32	438	0.036000	U
cds_SP5448_00035	1	30	20	186	0.005000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	4	128	57	571	0.305000	U
cds_SP5448_00055	0	130	130	1266	0.802000	U
cds_SP5448_00060	0	55	55	528	0.773000	U
cds_SP5448_00065	0	138	138	1974	0.999000	U
cds_SP5448_00070	0	156	156	1452	0.619000	U
cds_SP5448_00080	21	91	15	254	0.003000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	16	186	33	526	0.040000	U
cds_SP5448_00095	2	11	5	32	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.945000	U
cds_SP5448_00190	0	61	61	956	0.883000	U
cds_SP5448_00195	0	65	65	751	0.796000	U
cds_SP5448_00200	0	86	86	991	0.882000	U
cds_SP5448_00205	1	22	14	131	0.007000	NE
cds_SP5448_00210	0	48	48	699	0.749000	U
