# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0907-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.998 0.04
#MH Acceptance-Rate:	28.60%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.840201
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	4	106	62	794	0.071000	U
cds_SP5448_00010	3	102	74	882	0.019000	NE
cds_SP5448_00015	1	15	14	174	0.744000	U
cds_SP5448_00020	11	80	17	191	0.001000	NE
cds_SP5448_00025	1	56	39	315	0.052000	U
cds_SP5448_00030	47	265	22	306	0.005000	NE
cds_SP5448_00035	5	30	11	103	0.001000	NE
cds_SP5448_00040	3	30	21	227	0.001000	NE
cds_SP5448_00050	22	128	25	315	0.027000	NE
cds_SP5448_00055	7	130	53	496	0.005000	NE
cds_SP5448_00060	3	55	22	235	0.002000	NE
cds_SP5448_00065	3	138	126	1880	0.427000	U
cds_SP5448_00070	26	156	16	152	0.001000	NE
cds_SP5448_00080	26	91	11	214	0.001000	NE
cds_SP5448_00085	2	2	0	0	-1.000000	S
cds_SP5448_00090	32	186	23	511	0.084000	U
cds_SP5448_00095	3	11	6	61	-1.000000	S
cds_SP5448_00100	3	4	1	2	-1.000000	S
cds_SP5448_00105	1	3	2	9	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	2	4	2	18	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	6	87	24	311	0.027000	NE
cds_SP5448_00190	5	61	22	292	0.028000	NE
cds_SP5448_00195	10	65	13	197	0.001000	NE
cds_SP5448_00200	9	86	34	445	0.100000	U
cds_SP5448_00205	1	22	16	151	0.012000	NE
cds_SP5448_00210	7	48	14	313	0.140000	U
cds_SP5448_00215	25	171	23	503	0.059000	U
cds_SP5448_00220	19	95	14	254	0.001000	NE
cds_SP5448_00225	11	49	13	284	0.017000	NE
cds_SP5448_00230	3	29	21	434	0.581000	U
cds_SP5448_00235	6	61	29	692	0.833000	U
cds_SP5448_00240	18	92	20	249	0.001000	NE
cds_SP5448_00245	8	58	10	185	0.001000	NE
cds_SP5448_00250	1	17	10	258	0.007000	NE
cds_SP5448_00255	11	38	6	179	0.000000	NE
cds_SP5448_00260	48	173	14	128	0.001000	NE
cds_SP5448_00265	10	57	9	124	0.000000	NE
cds_SP5448_00270	20	90	21	191	0.001000	NE
cds_SP5448_00280	7	78	20	258	0.001000	NE
cds_SP5448_00285	10	41	13	176	0.001000	NE
cds_SP5448_00290	3	38	12	133	0.001000	NE
cds_SP5448_00295	5	150	61	698	0.010000	NE
cds_SP5448_00300	25	148	32	563	0.088000	U
cds_SP5448_00305	19	67	11	176	0.001000	NE
cds_SP5448_00310	34	106	7	63	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.918000	U
cds_SP5448_00320	1	31	26	402	0.387000	U
cds_SP5448_00325	0	31	31	613	0.891000	U
cds_SP5448_00330	1	15	12	224	0.014000	NE
cds_SP5448_00335	1	47	35	553	0.462000	U
cds_SP5448_00340	2	14	5	48	0.000000	NE
cds_SP5448_00345	2	20	12	185	0.001000	NE
cds_SP5448_00350	4	34	15	325	0.204000	U
cds_SP5448_00355	0	27	27	409	0.666000	U
cds_SP5448_00360	1	7	6	189	0.859000	U
cds_SP5448_00365	2	22	16	167	0.003000	NE
cds_SP5448_00370	2	21	15	256	0.020000	NE
cds_SP5448_00375	0	22	22	298	0.878000	U
cds_SP5448_00380	4	34	12	168	0.001000	NE
cds_SP5448_00385	0	10	10	180	0.854000	U
cds_SP5448_00390	2	24	19	340	0.573000	U
cds_SP5448_00395	1	36	35	524	0.643000	U
cds_SP5448_00400	1	19	13	239	0.002000	NE
cds_SP5448_00405	1	25	12	242	0.004000	NE
cds_SP5448_00410	1	16	9	91	0.003000	NE
cds_SP5448_00415	3	29	16	205	0.001000	NE
cds_SP5448_00420	5	117	45	510	0.034000	NE
cds_SP5448_00425	1	46	31	433	0.285000	U
cds_SP5448_00430	0	15	15	181	0.854000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	1	23	12	240	0.005000	NE
cds_SP5448_00445	1	19	13	294	0.330000	U
cds_SP5448_00450	2	67	42	604	0.345000	U
cds_SP5448_00455	2	23	13	229	0.003000	NE
cds_SP5448_00465	26	91	17	326	0.040000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	31	186	17	245	0.001000	NE
cds_SP5448_00480	4	11	2	10	-1.000000	S
cds_SP5448_00485	2	3	1	2	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	0	5	5	60	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	2	12	7	92	0.005000	NE
cds_SP5448_00550	2	19	10	88	0.001000	NE
cds_SP5448_00555	2	14	8	175	0.048000	U
cds_SP5448_00560	3	47	25	194	0.001000	NE
cds_SP5448_00565	7	42	12	147	0.001000	NE
cds_SP5448_00570	12	69	16	180	0.001000	NE
cds_SP5448_00575	4	25	8	141	0.001000	NE
cds_SP5448_00580	4	76	27	498	0.200000	U
cds_SP5448_00585	22	170	25	360	0.020000	NE
cds_SP5448_00590	13	159	50	987	0.972000	U
cds_SP5448_00595	3	187	81	1783	1.000000	E
cds_SP5448_00600	5	29	14	191	0.001000	NE
cds_SP5448_00605	17	73	18	215	0.001000	NE
